x,y,region,home_county,mutual_aid_number,type,accidental_transmitter,date,operational_periods,number_volunteers,total_hours,mileage,total_paid_hours,aircraft_used,area_type,area_type_other,land_ownership,land_ownership_other,number_subjects,category,category_other,age_sub_1,gender_sub_1,fitness_sub_1,experience_sub_1,mental_factor_sub_1,mental_rating_sub_1,age_sub_2,gender_sub_2,fitness_sub_2,experience_sub_2,mental_factor_sub_2,mental_rating_sub_2,age_sub_3,gender_sub_3,fitness_sub_3,experience_sub_3,mental_factor_sub_3,mental_rating_sub_3,age_sub_4,gender_sub_4,fitness_sub_4,experience_sub_4,mental_factor_sub_4,mental_rating_sub_4,age_sub_5,gender_sub_5,fitness_sub_5,experience_sub_5,mental_factor_sub_5,mental_rating_sub_5,group_specifics,number_sub_well,number_sub_ill_injured,number_sub_doa,number_sub_not_found,point_found_count,medical_problems_subject,medical_problems_other_subject,medical_provider,medical_provider_other,year,male_female,sub_1,sub_2,sub_3,sub_4,sub_5,sub_total,state,children,seniors,mental,daylight,winter,helicopter,uav,fixed_wing,total_aircrafts,gps,time_bin
-118.125001068,34.23854885,California Region,"['Los Angeles County ', ' California']",,plb activation,NO,2018/04/14 06:53:59+00,1.0,6.0,6.0,60.0,1.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,camping,,55.0,male,fair,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,1,Trauma_Extremities,,SAR_team,,2018,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,1,0-11hr
-111.640667515,35.1864407,Desert Region,"['Coconino County ', ' Arizona']",,rescue,,2018/04/23 01:46:00+00,1.0,11.0,31.0,,4.0,aircraft-helicopter,urban_rural,,"forest, park, monument, blm",,2.0,hiking,,53.0,female,fair,fair,,,52.0,female,fair,fair,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,0.0,,Illness_Environmental,,Local_EMS,,2018,female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,1,0,0,1,0,11-32hr
-111.640754836,35.1865418150001,Desert Region,"['Coconino County ', ' Arizona']",,search,,2018/04/22 22:57:00+00,1.0,4.0,13.0,,3.0,no,urban_rural,,"forest, park, monument, blm",,2.0,hiking,,66.0,female,good,good,none,normal,79.0,female,good,good,none,normal,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,1,,,,,2018,female,1.0,1.0,,,,2.0,Arizona,0,1,0,0,0,0,0,0,0,0,11-32hr
-111.598514255,35.129290414,Desert Region,"['Coconino County ', ' Arizona']",2018-507,rescue,,2018/04/12 20:29:59+00,1.0,13.0,32.0,,10.0,no,wilderness,,"forest, park, monument, blm",,1.0,climbing,,23.0,female,good,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,0.0,,"Trauma_Head,Trauma_Spine,Trauma_Chest,Trauma_Abdomen,Trauma_Pelvis",,"Local_EMS,Local_Fire",,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-116.3905,34.0734800000001,California Region,"['Riverside County ', ' California']",C181130030,search,,2018/04/24 12:59:59+00,1.0,3.0,30.0,350.0,,"aircraft-fixed_wing,aircraft-helicopter",wilderness,,"forest, park, monument, blm",,1.0,hiking,,76.0,male,good,good,none,mild,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,1,Illness_Environmental,,"SAR_team,Local_EMS",,2018,male,1.0,,,,,1.0,California,0,0,1,1,0,1,0,1,2,0,11-32hr
-111.71164797,35.3310270600001,Desert Region,None,,search,,2018/01/04 02:16:00+00,,8.0,15.0,,,no,wilderness,,"forest, park, monument, blm",,4.0,,,21.0,male,fair,poor,,,21.0,male,fair,poor,,,22.0,male,fair,poor,,,24.0,male,fair,poor,,,,,,,,,,,,,,,,,,,2018,male,1.0,1.0,1.0,1.0,,4.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-119.126,34.8140000000001,California Region,"['Santa Barbara County ', ' California']",,search,,2018/01/06 11:32:00+00,,8.0,3.0,,,no,unknown,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-120.19876,34.5019300000001,California Region,"['Santa Barbara County ', ' California']",,rescue,,2018/01/06 11:42:00+00,,8.0,1.0,,,no,unknown,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-120.619,34.9130000000001,California Region,"['Santa Barbara County ', ' California']",,rescue,,2018/01/06 11:55:00+00,,8.0,2.0,,,no,unknown,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-119.706,34.4760000000001,California Region,"['Santa Barbara County ', ' California']",,rescue,,2018/01/06 12:27:59+00,,8.0,18.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,11-32hr
-119.6554708,34.4560411,California Region,"['Santa Barbara County ', ' California']",,search,,2018/01/06 12:33:00+00,,8.0,1.0,,,no,unknown,,,,1.0,,,67.0,male,good,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-118.782521614,37.3834261280001,California Region,"['Inyo County ', ' California']",,rescue,,2018/01/09 04:37:00+00,,8.0,11.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,28.0,male,excellent,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,0,0,0,0,0,0,0,0-11hr
-118.485366483,37.163066907,California Region,"['Inyo County ', ' California']",,search,,2018/01/09 04:47:59+00,,8.0,97.0,,,no,unknown,,,,1.0,,,40.0,female,excellent,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,California,0,0,0,0,0,0,0,0,0,0,32hours-7day
-122.00317,47.0078800000001,Washington Region,"['Pierce County ', ' Washington']",,rescue,,2018/01/11 01:12:00+00,,8.0,70.0,,,no,unknown,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,Washington,0,0,0,0,0,0,0,0,0,0,32hours-7day
-121.41786,46.49123,Washington Region,"['Pierce County ', ' Washington']",,rescue,,2018/01/11 01:31:00+00,,8.0,60.0,,,no,unknown,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,Washington,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.174053,40.564671,Rocky Mountain Region,"['Larimer County ', ' Colorado']",,search,,2018/01/09 00:53:59+00,,8.0,5.0,,,no,unknown,,,,1.0,,,21.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,0-11hr
-112.495930398,41.255644375,Inter-Mountain Region,None,,search,,2018/01/05 12:59:59+00,,8.0,24.0,,,no,water,,state,,2.0,,,72.0,male,,,,,74.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,1.0,,,,2.0,Utah,0,1,0,1,0,0,0,0,0,0,11-32hr
-112.495501244,41.255499193,Inter-Mountain Region,None,,search,,2018/01/06 12:59:59+00,,8.0,24.0,,,no,unknown,,,,2.0,,,72.0,male,,,,,74.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,1.0,,,,2.0,Utah,0,1,0,1,0,0,0,0,0,0,11-32hr
-112.495157921,41.2553701420001,Inter-Mountain Region,None,,dive rescue/recovery,,2018/01/07 12:59:59+00,,8.0,96.0,,,no,water,,,,2.0,,,72.0,male,,,,,74.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,1.0,,,,2.0,Utah,0,1,0,1,0,0,0,0,0,0,32hours-7day
-111.90062477,40.452687912,Inter-Mountain Region,None,,rescue,,2018/01/01 00:32:00+00,,8.0,22.0,,,no,urban_rural,,state,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,Utah,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.8088,32.30983,Desert Region,None,,rescue,,2018/01/05 21:26:00+00,,8.0,4.0,,,no,urban_rural,,"forest, park, monument, blm",,1.0,,,80.0,male,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,0-11hr
-110.6868,32.2351600000001,Desert Region,None,,rescue,,2018/01/02 15:30:00+00,,8.0,13.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.8063,32.3770000000001,Desert Region,None,,rescue,,2018/01/07 02:26:00+00,,8.0,149.0,,,no,wilderness,,"forest, park, monument, blm",,5.0,,,,female,,,,,,female,,,,,,male,,,,,,male,,,,,,male,,,,,,,,,,,,,,,2018,male female,1.0,1.0,1.0,1.0,1.0,5.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.8933,32.4295000000001,Desert Region,None,,rescue,,2018/01/08 20:35:59+00,,8.0,10.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,58.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,0-11hr
-110.7123,32.3675000000001,Desert Region,None,,rescue,,2018/01/14 20:10:59+00,,8.0,54.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,32.0,,excellent,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.8963,32.433,Desert Region,None,,search,,2018/01/19 14:39:59+00,,8.0,26.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,65.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.93016,32.3600000000001,Desert Region,None,,rescue,,2018/01/27 20:12:00+00,,8.0,54.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,32.0,female,excellent,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.657,32.2540000000001,Desert Region,None,,rescue,,2018/01/28 20:07:59+00,,8.0,66.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,34.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.93016,32.3600000000001,Desert Region,None,,rescue,,2018/01/27 20:12:00+00,,8.0,54.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,63.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.8973,32.4535000000001,Desert Region,None,,rescue,,2018/01/30 18:14:59+00,,8.0,19.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,male,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.8048,32.31816,Desert Region,None,,rescue,,2018/02/03 21:46:00+00,,8.0,77.0,,,no,unknown,,"forest, park, monument, blm",,1.0,,,36.0,female,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.8118,32.3123000000001,Desert Region,None,,rescue,,2018/02/11 21:48:00+00,,8.0,12.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.7943,32.33016,Desert Region,None,,swiftwater rescue,,2018/02/15 06:59:59+00,,8.0,27.0,,,no,wilderness,,"forest, park, monument, blm",,4.0,,,65.0,male,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.669,32.22716,Desert Region,None,,rescue,,2018/03/12 00:20:59+00,,8.0,45.0,,,no,wilderness,,"forest, park, monument, blm",,5.0,,,66.0,male,,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.075,32.483166,Desert Region,None,,rescue,,2018/03/12 20:10:00+00,,8.0,18.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,female,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.916,32.366,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/19 05:48:59+00,,8.0,53.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,55.0,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.79716,32.3263000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/20 05:19:59+00,,8.0,52.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,female,good,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.6975,32.3261600000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/20 00:49:59+00,,8.0,68.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,male,excellent,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.90416,32.3475,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/20 16:54:59+00,,8.0,33.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.7805,32.321,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/24 22:22:59+00,,8.0,41.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,16.0,male,excellent,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.87683,32.414,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/28 17:51:59+00,,8.0,34.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,32.0,male,fair,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.8116,32.3150000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/28 18:13:00+00,,8.0,3.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,74.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,0-11hr
-110.884,32.4180000000001,Desert Region,"['Pima County ', ' Arizona']",,swiftwater rescue,,2018/03/29 00:40:59+00,,8.0,58.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,22.0,male,good,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.7777,32.3383000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/29 02:29:00+00,,8.0,23.0,,,no,wilderness,,"forest, park, monument, blm",,3.0,snow_skiing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,Arizona,0,0,0,0,1,0,0,0,0,0,11-32hr
-110.7208,32.4273000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/03/30 23:06:00+00,,8.0,73.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,23.0,male,excellent,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.78,32.321,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/04/01 00:36:00+00,,8.0,57.0,,,no,wilderness,,"forest, park, monument, blm",,5.0,,,34.0,female,good,,,,,male,,,,,,male,,,,,,female,,,,,,female,,,,,,,,,,,,,,,2018,male female,1.0,1.0,1.0,1.0,1.0,5.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.805,32.3220000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2018/04/05 22:54:59+00,,8.0,14.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,,,77.0,female,good,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-106.422,39.5480000000001,Rocky Mountain Region,"['Eagle County ', ' Colorado']",,search,,2018/04/29 23:15:00+00,1.0,9.0,45.0,90.0,0.0,no,wilderness,,"forest, park, monument, blm",,2.0,snow_skiing,,26.0,male,good,good,none,normal,21.0,female,good,good,none,normal,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,1,,,,,2018,male female,1.0,1.0,,,,2.0,Colorado,0,0,0,0,1,0,0,0,0,0,32hours-7day
-117.63667,34.26361,California Region,"['San Bernardino County ', ' California']",,rescue,,2018/02/26 05:00:00+00,1.0,6.0,48.0,,9.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,2.0,hiking,,,male,good,fair,,,,female,good,fair,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2018,male female,1.0,1.0,,,,2.0,California,0,0,0,0,0,1,0,0,1,0,32hours-7day
-117.6355,34.2801000000001,California Region,"['San Bernardino County ', ' California']",,rescue,,2018/03/18 20:29:59+00,1.0,12.0,12.0,,2.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,female,good,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2018,female,1.0,,,,,1.0,California,0,0,0,1,0,1,0,0,1,0,11-32hr
-117.5828,34.2251900000001,California Region,"['San Bernardino County ', ' California']",,search,,2018/04/30 00:30:00+00,1.0,23.0,69.0,,4.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,3.0,hiking,,,male,good,good,none,normal,,male,good,good,none,normal,,male,good,good,none,normal,,,,,,,,,,,,,,3.0,0.0,,0.0,0,,,,,2018,male,1.0,1.0,1.0,,,3.0,California,0,0,0,0,0,1,0,0,1,0,32hours-7day
-118.549707171,34.416044765,California Region,"['Los Angeles County ', ' California']",,search,,2018/01/12 14:00:00+00,1.0,4.0,28.0,155.0,0.0,aircraft-helicopter,wilderness,,county,,1.0,hiking,,75.0,male,fair,fair,none,normal,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,1,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,1,0,1,0,0,1,0,11-32hr
-111.7113,35.3269000000001,Desert Region,"['Coconino County ', ' Arizona']",,search,,2018/04/29 00:00:00+00,1.0,3.0,4.0,8.0,2.0,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,20.0,female,good,fair,none,normal,20.0,male,good,poor,none,normal,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,1,,,,,2018,male female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.61622,39.64574,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,search,,2018/04/22 20:29:00+00,1.0,18.0,144.0,,,no,wilderness,,"forest, park, monument, blm",,3.0,hiking,,,male,,,none,normal,,male,,,none,normal,,female,,,none,normal,,,,,,,,,,,,,,3.0,0.0,,0.0,1,,,,,2018,male female,1.0,1.0,1.0,,,3.0,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.59575,39.65635,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,search,,2018/04/28 01:28:00+00,1.0,1.0,1.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,0,,,,,2018,female,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.50924,39.7208900000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,rescue,,2018/04/28 19:08:00+00,1.0,12.0,3.0,,,no,urban_rural,,county,,1.0,biking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2018,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,0-11hr
-105.63085,39.9051600000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,rescue,,2018/05/05 20:13:59+00,1.0,18.0,50.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,ohv/atv,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,Local_EMS,,2018,female,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.40672,39.7431300000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,rescue,,2018/05/05 22:12:59+00,1.0,25.0,50.0,,,no,urban_rural,,county,,1.0,climbing,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,Trauma_Extremities,,Local_EMS,,2018,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.92217,41.1978500000001,Inter-Mountain Region,"['Weber County ', ' Utah']",,rescue,,2018/05/03 15:59:59+00,1.0,8.0,16.0,202.0,7.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,29.0,male,fair,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,Trauma_Extremities,,Local_EMS,,2018,male,1.0,,,,,1.0,Utah,0,0,0,1,0,1,0,0,1,0,11-32hr
-119.913600547,38.9397870720001,California Region,"['Douglas County ', ' Nevada']",,rescue,,2018/03/15 20:05:00+00,1.0,8.0,31.0,,,no,urban_rural,,"forest, park, monument, blm",,1.0,snow_skiing,,54.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2018,female,1.0,,,,,1.0,Nevada,0,0,0,1,1,0,0,0,0,0,11-32hr
-119.762029897,38.998218582,California Region,"['Douglas County ', ' Nevada']",,rescue,,2018/03/16 20:25:00+00,1.0,5.0,19.0,,,no,urban_rural,,"forest, park, monument, blm",,3.0,snowboarding,,24.0,male,,,,,27.0,male,,,,,25.0,male,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2018,male,1.0,1.0,1.0,,,3.0,Nevada,0,0,0,1,1,0,0,0,0,0,11-32hr
-119.63528,39.0783300000001,California Region,"['Douglas County ', ' Nevada']",,search,,2018/04/02 09:59:59+00,1.0,9.0,72.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,driving,,36.0,female,,,intoxicated,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,0,,,Other,Helicopter Crew,2018,female,1.0,,,,,1.0,Nevada,0,0,1,1,0,1,0,0,1,0,32hours-7day
-119.57713,38.96734,California Region,"['Douglas County ', ' Nevada']",,rescue,,2018/04/21 19:40:00+00,1.0,13.0,11.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,ohv/atv,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2018,male,1.0,,,,,1.0,Nevada,0,0,0,1,0,1,0,0,1,0,0-11hr
-119.8574,38.9981000000001,California Region,"['Douglas County ', ' Nevada']",,rescue,,2018/04/29 22:54:59+00,1.0,19.0,72.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,44.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,Trauma_Extremities,,Local_EMS,,2018,female,1.0,,,,,1.0,Nevada,0,0,0,0,0,0,0,0,0,0,32hours-7day
-118.017656717,34.20815858,California Region,"['Los Angeles County ', ' California']",,search,,2018/01/15 06:59:59+00,1.0,3.0,3.0,10.0,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,50.0,male,fair,fair,none,normal,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,0,0-11hr
-118.111336795,34.263779049,California Region,"['Los Angeles County ', ' California']",,rescue,,2018/04/25 03:27:59+00,1.0,6.0,6.0,50.0,1.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,45.0,male,fair,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2018,male,1.0,,,,,1.0,California,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.71112,39.5949900000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,rescue,,2018/05/09 19:46:00+00,1.0,22.0,28.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2018,male,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,11-32hr
-105.85523,39.7713800000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,search,,2018/05/09 22:12:00+00,1.0,1.0,1.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,snow_skiing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,0,,,,,2018,,,,,,,,Colorado,0,0,0,0,1,0,0,0,0,0,0-11hr
-105.6255,39.8253700000001,Rocky Mountain Region,"['Jefferson County ', ' Colorado']",,rescue,,2018/05/10 19:25:59+00,1.0,18.0,27.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,ohv/atv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,Local_EMS,,2018,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,11-32hr
